image,split,caption
NWPU_24850.jpg,train,The cargo ship full of containers is docked at the dock and the water is green .
NWPU_24852.jpg,train,The cargo ship is docked at the cargo terminal and the water is deep blue .
NWPU_24853.jpg,train,The ship is docked at the dock and some cars are on the bank .
NWPU_24855.jpg,train,The two ships of different sizes are docked at the cargo terminals and the water is yellow .
NWPU_24856.jpg,train,The cargo ship full of containers is docked at the dock and the water is deep blue .
NWPU_24857.jpg,train,The cargo ship full of containers is docked at the dock and the water is yellow .
NWPU_24858.jpg,train,The two ships are docked at the dock and some makeshift houses are on the bank .
NWPU_24859.jpg,train,Some ships of different sizes and colors are docked at the dock and another ship is sailing next to it .
NWPU_24860.jpg,train,The orange cargo ship is docked at the oil terminal and the water is yellow .
NWPU_24861.jpg,train,The orange cargo ship is docked at the dock and some workshops are on the bank .
NWPU_24863.jpg,train,Several ships of different sizes is docked next to some workshops and another ship is sailing next to it .
NWPU_24864.jpg,train,Some cargo ships are docked at the dock .
NWPU_24865.jpg,train,The white ship is sailing in the blue water .
NWPU_24866.jpg,train,Several ships of different sizes and colors are sailing in the yellow water .
NWPU_24867.jpg,train,The orange cargo ship is docked at the dock and some smaller ships are next to it .
NWPU_24868.jpg,train,The cargo ship full of containers is docked at the dock and the water is deep blue .
NWPU_24869.jpg,train,The two cargo ships are docked at the cargo terminal and some makeshift houses are on the bank .
NWPU_24871.jpg,train,The two cargo ships are docked at the dock and the water is deep blue .
NWPU_24873.jpg,train,Some ships are docked at the oil terminal and other ships are sailing next to them .
NWPU_24874.jpg,train,The orange cargo ship full of containers is docked at the dock and the water is dark green .
NWPU_24875.jpg,train,The cargo ship is docked at the truck terminal and the water is deep blue .
NWPU_24876.jpg,train,Several ships are docked at the dock and some makeshift houses are on the bank .
NWPU_24877.jpg,train,Several ships of different sizes are docked at the cargo terminal and some buildings are on the bank .
NWPU_24879.jpg,train,The cargo ship full of containers is docked at the cargo terminal and a boat is sailing next to it .
NWPU_24881.jpg,train,The cargo ship is docked at the cargo terminal and the green equipment is next to the ship .
NWPU_24882.jpg,train,The two cargo ships are docked at the cargo terminal and the water is yellow .
NWPU_24883.jpg,train,The two ships of different sizes and colors are docked at the dock and the water is yellow .
NWPU_24884.jpg,train,Several ships of different colors are docked at the dock and the water is green .
NWPU_24886.jpg,train,The cargo ship is docked at the dock and some makeshift houses are on the bank .
NWPU_24887.jpg,train,Several ships of different sizes are docked at the dock and the water is dark green .
NWPU_24888.jpg,train,And the water is dark green are docked at the dock and the water is dark green .
NWPU_24889.jpg,train,The cargo ship is docked at the cargo terminal and the water is deep blue .
NWPU_24890.jpg,train,The orange ship is docked at the oil terminal and the water is dark green .
NWPU_24891.jpg,train,The ship is docked at the cargo terminal and some buildings are on the bank .
NWPU_24893.jpg,train,The orange cargo ship is docked at the dock and some other ships are next to it .
NWPU_24894.jpg,train,Several ships of different sizes is docked at the dock and the water is dark green .
NWPU_24895.jpg,train,The cargo ship is docked at the container terminal and the water is yellow .
NWPU_24896.jpg,train,The two cargo ships are docked at the cargo terminal and some makeshift houses are on the bank .
NWPU_24897.jpg,train,The cargo ship is docked at the cargo terminal and some cars are parked at the dock .
NWPU_24898.jpg,train,Several ships of different colors are docked at the dock and the water is yellow .
NWPU_24899.jpg,train,The green ship is docked at the dock and the water is dark green .
NWPU_24900.jpg,train,The orange cargo ship is docked at the dock and another ship is sailing next to it .
NWPU_24901.jpg,train,The white ship is sailing in the deep blue water .
NWPU_24903.jpg,train,Some ships are docked at the dock and the water is deep blue .
NWPU_24904.jpg,train,Several orange ships of different sizes is in the yellow water and a grass is  on the bank .
NWPU_24905.jpg,train,The orange cargo ship is docked at the dock and some makeshift houses are on the bank .
NWPU_24906.jpg,train,The cargo ship full of containers is docked at the dock and the water is green .
NWPU_24907.jpg,train,The cargo ship is docked at the cargo terminal and another ship is sailing next to it .
NWPU_24909.jpg,train,Some ships of different colors are sailing in the yellow water .
NWPU_24910.jpg,train,The two orange ships of different sizes are docked at the oil terminal and another ship is sailing next to one of ships .
NWPU_24911.jpg,train,A ship and several boats are docked at the dock .
NWPU_24912.jpg,train,The orange cargo ship is docked at the cargo terminal and some workshops are on the bank .
NWPU_24913.jpg,train,The green ship is docked at the truck terminal and the water is dark green .
NWPU_24915.jpg,train,The two orange ships are docked at the dock and the water is dark green .
NWPU_24916.jpg,train,The green ship is docked at the dock and some cars are parked at the dock .
NWPU_24917.jpg,train,A cargo ship full of containers and a boat are sailing in the dark green water .
NWPU_24918.jpg,train,The two cargo ships are docked at the container terminal and two yellow makeshift houses are on the bank .
NWPU_24920.jpg,train,The green ship is docked at the dock and the water is dark green .
NWPU_24921.jpg,train,The two cargo ships are sailing in the dark green water .
NWPU_24922.jpg,train,The two ships of different colors are docked at the dock and some workshops are on the bank .
NWPU_24925.jpg,train,The cargo ship full of containers is sailing in the dark green water .
NWPU_24926.jpg,train,A ship and several boats are docked at the dock and another boat is sailing next to them .
NWPU_24928.jpg,train,The white cargo ship is docked at the dock and the water is dark green .
NWPU_24930.jpg,train,The two orange cargo ships are docked at the dock and the water is deep blue .
NWPU_24931.jpg,train,The two ships and a boat are docked at the dock and some cars are parked at the dock .
NWPU_24932.jpg,train,The orange cargo ship is docked at the dock .
NWPU_24935.jpg,train,The green ship is docked at the truck terminal and some makeshift houses also are on the bank .
NWPU_24936.jpg,train,The white cargo ship is docked at the dock and the water is green .
NWPU_24937.jpg,train,The two cargo ships are docked at the dock and some white cars are next to them .
NWPU_24938.jpg,train,The orange cargo ship is docked at the dock and the water is green .
NWPU_24939.jpg,train,Several ships of different sizes and colors are sailing in the yellow water .
NWPU_24940.jpg,train,Several ships of different sizes are in the deep blue water .
NWPU_24941.jpg,train,Some ships of different sizes and colors are docked at the dock and some makeshift houses are on the bank .
NWPU_24942.jpg,train,Several cargo ships of different sizes are docked at the dock and the water is yellow .
NWPU_24944.jpg,train,The cargo ship is docked at the container terminal and some workshops are on the bank .
NWPU_24946.jpg,train,The cargo ship full of containers is docked at the container terminal and a green building is on the bank .
NWPU_24948.jpg,train,The three cargo ships are sailing in the deep blue water and one of the ships is full of containers .
NWPU_24949.jpg,train,The two cargo ships full of containers are docked at the dock and some buildings are on the bank .
NWPU_24951.jpg,train,The two ships are sailing in the yellow water .
NWPU_24952.jpg,train,The cargo ship full of containers is docked at the dock and the water is green .
NWPU_24955.jpg,train,The white ship is sailing in the deep blue water .
NWPU_24956.jpg,train,The cargo ship full of containers is docked at the dock and the water is green .
NWPU_24957.jpg,train,The gray ship is sailing in the dark green water .
NWPU_24959.jpg,train,The two cargo ships of different sizes are docked at the dock and the water is dark green .
NWPU_24961.jpg,train,The ship and several boats are docked at the dock and some cars are parked at the dock .
NWPU_24962.jpg,train,The ship is docked at the dock and some makeshift houses are on the bank .
NWPU_24963.jpg,train,The two ships are docked at the dock and some buildings are on the bank .
NWPU_24964.jpg,train,The gray ship is docked at the dock and other two boats are sailing next to it .
NWPU_24967.jpg,train,The cargo ship is docked at the truck terminal and some containers are on the dock .
NWPU_24968.jpg,train,Some ships of different sizes and colors are docked at the container terminal and one of the ships is full of containers .
NWPU_24969.jpg,train,The orange ship is docked next to the forest and the water is yellow .
NWPU_24970.jpg,train,The ship is docked at the dock and several buildings are on the bank .
NWPU_24971.jpg,train,The two ships and several boats are docked at the cargo terminal .
NWPU_24972.jpg,train,The green ship is docked at the oil terminal and the water is deep blue .
NWPU_24973.jpg,train,Several cargo ships is docked at the truck terminal and the water is blue .
NWPU_24974.jpg,train,The orange cargo ship is docked at the dock and a building is on the bank .
NWPU_24975.jpg,train,Several ships of different sizes and colors are docked at the dock and the water is yellow .
NWPU_24976.jpg,train,The two ships of different sizes are docked at the dock and some buildings are on the bank .
NWPU_24977.jpg,train,The orange cargo ship is docked at the container terminal and the water is dark green .
NWPU_24979.jpg,train,The two orange ships are docked at the oil terminal and another ship is sailing in the yellow water .
NWPU_24980.jpg,train,The ship is docked next to lots of dense buildings and the water is dark green .
NWPU_24981.jpg,train,The orange cargo ship is docked next to a industrial area and the water is yellow .
